"NOM_BLOC"	"NUM_CLIENT"	"INDICE"	"DATE_MVT"	"LIBELLE"	"TYPE_PIECE"	"REFERENCE_PIECE"	"REFERENCE_INTERNE"	"DEBIT"	"CREDIT"
"pr_facture"	1474	""	06/02/20	"Facture PRIME"	"PRIME"	"2020 M 221"	"5744"	553,161	
"pr_facture"	1224	""	06/02/20	"Facture PRIME"	"PRIME"	"2020 M 222"	"5745"	2938,711	
"pr_facture"	1762	""	20/02/20	"Facture PRIME"	"PRIME"	"2020 M 258"	"5781"	652,474	
"pr_facture"	2082	""	25/02/20	"Facture PRIME"	"PRIME"	"2020 M 273"	"5796"	250,098	
"pr_facture"	2082	""	25/02/20	"Facture PRIME"	"PRIME"	"2020 M 274"	"5797"	262,617	
"pr_facture"	2368	""	25/02/20	"Facture PRIME"	"PRIME"	"2020 M 275"	"5798"	181,78	
"pr_facture"	2369	""	25/02/20	"Facture PRIME"	"PRIME"	"2020 M 276"	"5799"	181,78	
"pr_facture"	2370	""	25/02/20	"Facture PRIME"	"PRIME"	"2020 M 277"	"5800"	417,8	
"pr_facture"	2375	""	28/02/20	"Facture PRIME"	"PRIME"	"2020 M 283"	"5806"	947,418	
"pr_facture"	2735	""	11/02/21	"Facture PRIME"	"PRIME"	"2021 M 192"	"7383"	1589,542	
"pr_facture"	2777	""	19/03/21	"Facture PRIME"	"PRIME"	"2021 M 350"	"7541"	1729,228	
"pr_facture"	2778	""	19/03/21	"Facture PRIME"	"PRIME"	"2021 M 351"	"7542"	264,575	
"pr_facture"	2676	""	22/03/21	"Facture PRIME"	"PRIME"	"2021 M 356"	"7547"	1550,17	
"pr_facture"	2608	""	14/10/20	"Facture PRIME"	"PRIME"	"2020 M 1203"	"6726"	176,08	
"pr_facture"	2594	""	20/10/20	"Facture PRIME"	"PRIME"	"2020 M 1231"	"6754"	96,282	
"pr_facture"	2158	""	20/10/20	"Facture PRIME"	"PRIME"	"2020 M 1233"	"6756"	8613,509	
"pr_facture"	935	""	20/10/20	"Facture PRIME"	"PRIME"	"2020 M 1234"	"6757"	3466,187	
"pr_facture"	2612	""	20/10/20	"Facture PRIME"	"PRIME"	"2020 M 1235"	"6758"	549,438	
"pr_facture"	2613	""	20/10/20	"Facture PRIME"	"PRIME"	"2020 M 1236"	"6759"	1700	
"pr_facture"	2473	""	27/10/20	"Facture PRIME"	"PRIME"	"2020 M 1245"	"6768"	9136,608	
"pr_facture"	2082	""	27/10/20	"Facture PRIME"	"PRIME"	"2020 M 1246"	"6769"	235,824	
"pr_facture"	2654	""	24/08/21	"Facture PRIME"	"PRIME"	"2021 M 1130"	"8322"	1018,543	
"pr_facture"	1328	""	24/08/21	"Facture PRIME"	"PRIME"	"2021 M 1131"	"8323"	18502,922	
"pr_facture"	1857	""	03/09/21	"Facture PRIME"	"PRIME"	"2021 M 1163"	"8355"	986,193	
"pr_facture"	1868	""	03/09/21	"Facture PRIME"	"PRIME"	"2021 M 1164"	"8356"	557,759	
"pr_facture"	1875	""	03/09/21	"Facture PRIME"	"PRIME"	"2021 M 1165"	"8357"	1235,72	
"pr_facture"	2965	""	06/09/21	"Facture PRIME"	"PRIME"	"2021 M 1203"	"8395"	5885,246	
"pr_facture"	489	""	07/09/21	"Facture PRIME"	"PRIME"	"2021 M 1217"	"8409"	1251,172	
"pr_facture"	2198	""	07/09/21	"Facture PRIME"	"PRIME"	"2021 M 1223"	"8415"	176,08	
"pr_facture"	2595	""	08/09/21	"Facture PRIME"	"PRIME"	"2021 M 1231"	"8423"	980,269	
"pr_facture"	2656	""	08/09/21	"Facture PRIME"	"PRIME"	"2021 M 1232"	"8424"	1523,96	
"pr_facture"	2657	""	08/09/21	"Facture PRIME"	"PRIME"	"2021 M 1233"	"8425"	616,842	
"pr_facture"	2656	""	08/09/21	"Facture PRIME"	"PRIME"	"2021 M 1234"	"8426"	589,882	
"pr_facture"	2976	""	09/09/21	"Facture PRIME"	"PRIME"	"2021 M 1242"	"8434"	3659,258	
"pr_facture"	2445	""	04/10/21	"Facture PRIME"	"PRIME"	"2021 M 1426"	"8618"	30	
"pr_facture"	786	""	14/10/21	"Facture PRIME"	"PRIME"	"2021 M 1532"	"8724"	6185,4	
"pr_facture"	3029	""	22/10/21	"Facture PRIME"	"PRIME"	"2021 M 1554"	"8746"	176,08	
"pr_facture"	2139	""	25/10/21	"Facture PRIME"	"PRIME"	"2021 M 1574"	"8766"	157	
"pr_facture"	2579	""	26/10/21	"Facture PRIME"	"PRIME"	"2021 M 1584"	"8776"	880	
"pr_facture"	1253	""	29/10/21	"Facture PRIME"	"PRIME"	"2021 M 1627"	"8819"	590,576	
"pr_facture"	1253	""	29/10/21	"Facture PRIME"	"PRIME"	"2021 M 1628"	"8820"	590,576	
"pr_facture"	2619	""	03/11/21	"Facture PRIME"	"PRIME"	"2021 M 1633"	"8825"	195,659	
"pr_facture"	1127	""	03/11/21	"Facture PRIME"	"PRIME"	"2021 M 1645"	"8837"	7414,696	
"pr_facture"	3048	""	05/11/21	"Facture PRIME"	"PRIME"	"2021 M 1657"	"8849"	974,387	
"pr_facture"	1253	""	09/11/21	"Facture PRIME"	"PRIME"	"2021 M 1667"	"8859"	590,576	
"pr_facture"	1224	""	09/11/21	"Facture PRIME"	"PRIME"	"2021 M 1668"	"8860"	28354,605	
"pr_facture"	3060	""	11/11/21	"Facture PRIME"	"PRIME"	"2021 M 1682"	"8874"	677,286	
"pr_facture"	2287	""	09/12/20	"Facture PRIME"	"PRIME"	"2020 M 1497"	"7020"	1463,146	
"pr_facture"	2447	""	09/12/20	"Facture PRIME"	"PRIME"	"2020 M 1498"	"7021"	1345,366	
"pr_facture"	2674	""	10/12/20	"Facture PRIME"	"PRIME"	"2020 M 1499"	"7022"	1328,332	
"pr_facture"	2675	""	10/12/20	"Facture PRIME"	"PRIME"	"2020 M 1500"	"7023"	518,926	
"pr_facture"	2676	""	11/12/20	"Facture PRIME"	"PRIME"	"2020 M 1501"	"7024"	715,238	
"pr_facture"	2625	""	11/12/20	"Facture PRIME"	"PRIME"	"2020 M 1502"	"7025"	295,93	
"pr_facture"	1968	""	15/06/21	"Facture PRIME"	"PRIME"	"2021 M 799"	"7990"	127	
"pr_facture"	2653	""	16/06/21	"Facture PRIME"	"PRIME"	"2021 M 800"	"7991"	727,478	
"pr_facture"	2883	""	16/06/21	"Facture PRIME"	"PRIME"	"2021 M 801"	"7992"	574,892	
"pr_facture"	2209	""	16/06/21	"Facture PRIME"	"PRIME"	"2021 M 802"	"7993"	529,75	
"pr_facture"	2856	""	17/06/21	"Facture PRIME"	"PRIME"	"2021 M 804"	"7995"	2113,43	
"pr_facture"	2887	""	18/06/21	"Facture PRIME"	"PRIME"	"2021 M 807"	"7998"	17133,376	
"pr_facture"	2888	""	18/06/21	"Facture PRIME"	"PRIME"	"2021 M 808"	"7999"	3150	
"pr_facture"	2547	""	18/06/21	"Facture PRIME"	"PRIME"	"2021 M 809"	"8000"	414,4	
"pr_facture"	2889	""	18/06/21	"Facture PRIME"	"PRIME"	"2021 M 811"	"8002"	441,936	
"pr_facture"	2083	""	19/06/21	"Facture PRIME"	"PRIME"	"2021 M 814"	"8005"	45,09	
"pr_facture"	2890	""	21/06/21	"Facture PRIME"	"PRIME"	"2021 M 815"	"8006"	1572,934	
"pr_facture"	2014	""	21/06/21	"Facture PRIME"	"PRIME"	"2021 M 817"	"8008"	342,54	
"pr_facture"	2893	""	23/06/21	"Facture PRIME"	"PRIME"	"2021 M 823"	"8014"	504,548	
"pr_facture"	1989	""	24/06/21	"Facture PRIME"	"PRIME"	"2021 M 824"	"8015"	1092,592	
"pr_facture"	1624	""	24/06/21	"Facture PRIME"	"PRIME"	"2021 M 826"	"8017"	1645,52	
"pr_facture"	2896	""	26/06/21	"Facture PRIME"	"PRIME"	"2021 M 828"	"8019"	21001,676	
"pr_facture"	2897	""	26/06/21	"Facture PRIME"	"PRIME"	"2021 M 829"	"8020"	22615,311	
"pr_facture"	2898	""	26/06/21	"Facture PRIME"	"PRIME"	"2021 M 830"	"8021"	768,92	
"pr_facture"	2899	""	26/06/21	"Facture PRIME"	"PRIME"	"2021 M 831"	"8022"	625,54	
"pr_facture"	2900	""	26/06/21	"Facture PRIME"	"PRIME"	"2021 M 832"	"8023"	421,24	
"pr_facture"	2333	""	26/06/21	"Facture PRIME"	"PRIME"	"2021 M 833"	"8024"	895,541	
"pr_facture"	786	""	30/06/21	"Facture PRIME"	"PRIME"	"2021 M 838"	"8029"	7859,8	
"pr_facture"	564	""	30/06/21	"Facture PRIME"	"PRIME"	"2021 M 839"	"8030"	24184,764	
"pr_facture"	2905	""	30/06/21	"Facture PRIME"	"PRIME"	"2021 M 840"	"8031"	2829,586	
"pr_facture"	975	""	30/06/21	"Facture PRIME"	"PRIME"	"2021 M 841"	"8032"	312,906	
"pr_facture"	2719	""	30/01/21	"Facture PRIME"	"PRIME"	"2021 M 147"	"7338"	2231,893	
"pr_facture"	2334	""	21/01/20	"Facture PRIME"	"PRIME"	"2020 M 103"	"5626"	44370,687	
"pr_facture"	1283	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 469"	"5992"	262,586	
"pr_facture"	1325	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 470"	"5993"	2159,224	
"pr_facture"	637	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 471"	"5994"	6642,511	
"pr_facture"	2411	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 472"	"5995"	893,078	
"pr_facture"	2412	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 473"	"5996"	155,8	
"pr_facture"	928	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 474"	"5997"	1576,485	
"pr_facture"	927	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 475"	"5998"	1894,805	
"pr_facture"	933	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 476"	"5999"	1494,95	
"pr_facture"	934	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 477"	"6000"	1550,52	
"pr_facture"	495	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 478"	"6001"	1065,162	
"pr_facture"	1252	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 479"	"6002"	7022,079	
"pr_facture"	1308	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 480"	"6003"	2267,235	
"pr_facture"	1310	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 481"	"6004"	1213,152	
"pr_facture"	1311	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 482"	"6005"	946,511	
"pr_facture"	1250	""	09/05/20	"Facture PRIME"	"PRIME"	"2020 M 483"	"6006"	2141,977	
"pr_facture"	1195	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1542"	"7065"	610,5	
"pr_facture"	525	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1543"	"7066"	1057,857	
"pr_facture"	1239	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1544"	"7067"	727,518	
"pr_facture"	1238	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1545"	"7068"	2434,672	
"pr_facture"	1211	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1546"	"7069"	2760,672	
"pr_facture"	1314	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1547"	"7070"	1809,245	
"pr_facture"	1408	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1548"	"7071"	275,253	
"pr_facture"	1428	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1549"	"7072"	424,479	
"pr_facture"	1635	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1551"	"7074"	1156,141	
"pr_facture"	976	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1552"	"7075"	608,786	
"pr_facture"	1665	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1553"	"7076"	895,046	
"pr_facture"	1664	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1554"	"7077"	1566,604	
"pr_facture"	1969	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1555"	"7078"	967,864	
"pr_facture"	1971	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1556"	"7079"	794,487	
"pr_facture"	1982	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1557"	"7080"	615,148	
"pr_facture"	2403	""	17/12/20	"Facture PRIME"	"PRIME"	"2020 M 1559"	"7082"	1525,776	
"pr_facture"	1599	""	18/12/20	"Facture PRIME"	"PRIME"	"2020 M 1568"	"7091"	800,47	
"pr_facture"	2323	""	18/12/20	"Facture PRIME"	"PRIME"	"2020 M 1569"	"7092"	1823,874	
"pr_facture"	1530	""	18/12/20	"Facture PRIME"	"PRIME"	"2020 M 1570"	"7093"	1190,972	
"pr_facture"	2440	""	18/12/20	"Facture PRIME"	"PRIME"	"2020 M 1571"	"7094"	3390,32	
"pr_facture"	2375	""	28/10/20	"Facture PRIME"	"PRIME"	"2020 M 1254"	"6777"	773,599	
"pr_facture"	2617	""	28/10/20	"Facture PRIME"	"PRIME"	"2020 M 1255"	"6778"	1525,515	
"pr_facture"	2235	""	28/10/20	"Facture PRIME"	"PRIME"	"2020 M 1256"	"6779"	181,78	
"pr_facture"	526	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1260"	"6783"	1510,94	
"pr_facture"	1912	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1261"	"6784"	7600	
"pr_facture"	1134	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1262"	"6785"	1320,537	
"pr_facture"	1132	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1263"	"6786"	3416,088	
"pr_facture"	1571	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1265"	"6788"	845,8	
"pr_facture"	796	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1266"	"6789"	3944,28	
"pr_facture"	1577	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1267"	"6790"	530,772	
"pr_facture"	1124	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1268"	"6791"	1615,238	
"pr_facture"	1130	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1269"	"6792"	3802,135	
"pr_facture"	1147	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1270"	"6793"	727,544	
"pr_facture"	1282	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1271"	"6794"	469,985	
"pr_facture"	1550	""	31/10/20	"Facture PRIME"	"PRIME"	"2020 M 1272"	"6795"	799,684	
"pr_facture"	1979	""	04/11/20	"Facture PRIME"	"PRIME"	"2020 M 1279"	"6802"	842,395	
"pr_facture"	2470	""	04/11/20	"Facture PRIME"	"PRIME"	"2020 M 1280"	"6803"	294,428	
"pr_facture"	2408	""	04/11/20	"Facture PRIME"	"PRIME"	"2020 M 1281"	"6804"	208,7	
"pr_facture"	935	""	04/11/20	"Facture PRIME"	"PRIME"	"2020 M 1282"	"6805"	1851	
"pr_facture"	2619	""	04/11/20	"Facture PRIME"	"PRIME"	"2020 M 1283"	"6806"	209,936	
"pr_facture"	1928	""	07/11/20	"Facture PRIME"	"PRIME"	"2020 M 1299"	"6822"	896,604	
"pr_facture"	2265	""	07/11/20	"Facture PRIME"	"PRIME"	"2020 M 1300"	"6823"	737,748	
"pr_facture"	2423	""	07/11/20	"Facture PRIME"	"PRIME"	"2020 M 1301"	"6824"	435,088	
"pr_facture"	775	""	07/11/20	"Facture PRIME"	"PRIME"	"2020 M 1302"	"6825"	850,76	
"pr_facture"	619	""	26/11/21	"Facture PRIME"	"PRIME"	"2021 M 1755"	"8947"	234,84	
"pr_facture"	789	""	26/11/21	"Facture PRIME"	"PRIME"	"2021 M 1757"	"8949"	3199,35	
"pr_facture"	1979	""	26/11/21	"Facture PRIME"	"PRIME"	"2021 M 1758"	"8950"	872,614	
"pr_facture"	2663	""	26/11/21	"Facture PRIME"	"PRIME"	"2021 M 1759"	"8951"	203,68	
"pr_facture"	2285	""	29/11/21	"Facture PRIME"	"PRIME"	"2021 M 1760"	"8952"	3910,802	
"pr_facture"	2291	""	29/11/21	"Facture PRIME"	"PRIME"	"2021 M 1761"	"8953"	490,959	
"pr_facture"	2691	""	29/11/21	"Facture PRIME"	"PRIME"	"2021 M 1762"	"8954"	552,446	
"pr_facture"	778	""	29/11/21	"Facture PRIME"	"PRIME"	"2021 M 1763"	"8955"	1389,892	
"pr_facture"	2473	""	29/11/21	"Facture PRIME"	"PRIME"	"2021 M 1764"	"8956"	44116,516	
"pr_facture"	2868	""	10/06/21	"Facture PRIME"	"PRIME"	"2021 M 776"	"7967"	444,186	
"pr_facture"	2869	""	10/06/21	"Facture PRIME"	"PRIME"	"2021 M 777"	"7968"	1224,023	
"pr_facture"	2318	""	02/01/20	"Facture PRIME"	"PRIME"	"2020 M 1"	"5524"	1030,936	
"pr_facture"	2108	""	02/01/20	"Facture PRIME"	"PRIME"	"2020 M 2"	"5525"	2461,206	
"pr_facture"	2084	""	24/04/21	"Facture PRIME"	"PRIME"	"2021 M 552"	"7743"	775,565	
"pr_facture"	2079	""	24/04/21	"Facture PRIME"	"PRIME"	"2021 M 553"	"7744"	1469,732	
"pr_facture"	1911	""	24/04/21	"Facture PRIME"	"PRIME"	"2021 M 554"	"7745"	1260,038	
"pr_facture"	2100	""	24/04/21	"Facture PRIME"	"PRIME"	"2021 M 556"	"7747"	5296,184	
"pr_facture"	828	""	24/04/21	"Facture PRIME"	"PRIME"	"2021 M 557"	"7748"	1554,561	
"pr_facture"	2422	""	24/04/21	"Facture PRIME"	"PRIME"	"2021 M 558"	"7749"	1397,498	
"pr_facture"	2287	""	24/04/21	"Facture PRIME"	"PRIME"	"2021 M 559"	"7750"	950,972	
"pr_facture"	821	""	24/06/20	"Facture PRIME"	"PRIME"	"2020 M 687"	"6210"	32853,159	
"pr_facture"	1981	""	21/01/20	"Facture PRIME"	"PRIME"	"2020 M 104"	"5627"	1193,209	
"pr_facture"	2335	""	21/01/20	"Facture PRIME"	"PRIME"	"2020 M 105"	"5628"	597,364	
"pr_facture"	2334	""	21/01/20	"Facture PRIME"	"PRIME"	"2020 M 106"	"5629"	2702,244	
"pr_facture"	2338	""	21/01/20	"Facture PRIME"	"PRIME"	"2020 M 107"	"5630"	5500	
"pr_facture"	1197	""	21/01/20	"Facture PRIME"	"PRIME"	"2020 M 108"	"5631"	1432,562	
"pr_facture"	1611	""	22/01/20	"Facture PRIME"	"PRIME"	"2020 M 109"	"5632"	2099,676	
"pr_facture"	2333	""	22/01/20	"Facture PRIME"	"PRIME"	"2020 M 111"	"5634"	3282,128	
"pr_facture"	748	""	22/01/20	"Facture PRIME"	"PRIME"	"2020 M 112"	"5635"	4674,41	
"pr_facture"	1863	""	16/10/20	"Facture PRIME"	"PRIME"	"2020 M 1206"	"6729"	1970,264	
"pr_facture"	2082	""	16/10/20	"Facture PRIME"	"PRIME"	"2020 M 1207"	"6730"	245,3	
"pr_facture"	2116	""	16/10/20	"Facture PRIME"	"PRIME"	"2020 M 1208"	"6731"	181,34	
"pr_facture"	1981	""	16/10/20	"Facture PRIME"	"PRIME"	"2020 M 1209"	"6732"	1708,4	
"pr_facture"	2610	""	16/10/20	"Facture PRIME"	"PRIME"	"2020 M 1211"	"6734"	850	
"pr_facture"	1676	""	16/10/20	"Facture PRIME"	"PRIME"	"2020 M 1212"	"6735"	2119,566	
"pr_facture"	1289	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1215"	"6738"	8743	
"pr_facture"	1510	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1216"	"6739"	1640,2	
"pr_facture"	1864	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1217"	"6740"	2373,2	
"pr_facture"	560	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1219"	"6742"	4423	
"pr_facture"	1000	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1220"	"6743"	2431	
"pr_facture"	1818	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1221"	"6744"	5491	
"pr_facture"	1855	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1222"	"6745"	3389,88	
"pr_facture"	2036	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1223"	"6746"	4983	
"pr_facture"	2035	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1224"	"6747"	4423	
"pr_facture"	2063	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1225"	"6748"	2879	
"pr_facture"	2332	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1226"	"6749"	8419	
"pr_facture"	1253	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1227"	"6750"	2443	
"pr_facture"	2414	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1228"	"6751"	2879	
"pr_facture"	2473	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1229"	"6752"	8253	
"pr_facture"	2611	""	19/10/20	"Facture PRIME"	"PRIME"	"2020 M 1230"	"6753"	2962,341	
"pr_facture"	1525	""	22/10/20	"Facture PRIME"	"PRIME"	"2020 M 1238"	"6761"	3618	
"pr_facture"	2040	""	27/10/20	"Facture PRIME"	"PRIME"	"2020 M 1248"	"6771"	296,92	
"pr_facture"	1863	""	30/10/20	"Facture PRIME"	"PRIME"	"2020 M 1257"	"6780"	4648,069	
"pr_facture"	2437	""	04/06/21	"Facture PRIME"	"PRIME"	"2021 M 758"	"7949"	1564,022	
"pr_facture"	1253	""	16/11/20	"Facture PRIME"	"PRIME"	"2020 M 1339"	"6862"	84,965	
"pr_facture"	2332	""	16/11/20	"Facture PRIME"	"PRIME"	"2020 M 1340"	"6863"	3761,499	
"pr_facture"	786	""	16/11/20	"Facture PRIME"	"PRIME"	"2020 M 1341"	"6864"	1714,47	
"pr_facture"	2634	""	17/11/20	"Facture PRIME"	"PRIME"	"2020 M 1343"	"6866"	3780,164	
"pr_facture"	2635	""	18/11/20	"Facture PRIME"	"PRIME"	"2020 M 1344"	"6867"	633,538	
"pr_facture"	2636	""	18/11/20	"Facture PRIME"	"PRIME"	"2020 M 1345"	"6868"	279,555	
"pr_facture"	2637	""	19/11/20	"Facture PRIME"	"PRIME"	"2020 M 1346"	"6869"	4193,917	
"pr_facture"	1102	""	19/11/20	"Facture PRIME"	"PRIME"	"2020 M 1347"	"6870"	1987,689	
"pr_facture"	1557	""	04/06/21	"Facture PRIME"	"PRIME"	"2021 M 751"	"7942"	328,608	
"pr_facture"	853	""	20/11/20	"Facture PRIME"	"PRIME"	"2020 M 1348"	"6871"	904,8	
"pr_facture"	1101	""	20/11/20	"Facture PRIME"	"PRIME"	"2020 M 1350"	"6873"	367	
"pr_facture"	2639	""	20/11/20	"Facture PRIME"	"PRIME"	"2020 M 1351"	"6874"	296,92	
"pr_facture"	1250	""	25/05/21	"Facture PRIME"	"PRIME"	"2021 M 655"	"7846"	157,201	
"pr_facture"	2844	""	25/05/21	"Facture PRIME"	"PRIME"	"2021 M 656"	"7847"	5261,71	
"pr_facture"	2288	""	26/05/21	"Facture PRIME"	"PRIME"	"2021 M 657"	"7848"	68,72	
"pr_facture"	521	""	26/05/21	"Facture PRIME"	"PRIME"	"2021 M 658"	"7849"	1338,728	
"pr_facture"	513	""	26/05/21	"Facture PRIME"	"PRIME"	"2021 M 659"	"7850"	1719,908	
"pr_facture"	492	""	26/05/21	"Facture PRIME"	"PRIME"	"2021 M 660"	"7851"	1535,036	
"pr_facture"	2845	""	26/05/21	"Facture PRIME"	"PRIME"	"2021 M 661"	"7852"	181,78	
"pr_facture"	761	""	26/05/21	"Facture PRIME"	"PRIME"	"2021 M 663"	"7854"	8905,656	
"pr_facture"	2846	""	26/05/21	"Facture PRIME"	"PRIME"	"2021 M 664"	"7855"	181,78	
"pr_facture"	2847	""	27/05/21	"Facture PRIME"	"PRIME"	"2021 M 665"	"7856"	2080,482	
"pr_facture"	2332	""	27/05/21	"Facture PRIME"	"PRIME"	"2021 M 666"	"7857"	3831,655	
"pr_facture"	2549	""	22/09/21	"Facture PRIME"	"PRIME"	"2021 M 1282"	"8474"	3763,684	
"pr_facture"	2985	""	22/09/21	"Facture PRIME"	"PRIME"	"2021 M 1283"	"8475"	181,34	
"pr_facture"	2728	""	22/09/21	"Facture PRIME"	"PRIME"	"2021 M 1284"	"8476"	406,394	
"pr_facture"	2566	""	22/09/21	"Facture PRIME"	"PRIME"	"2021 M 1285"	"8477"	488,614	
"pr_facture"	1863	""	24/09/21	"Facture PRIME"	"PRIME"	"2021 M 1292"	"8484"	9577,033	
"pr_facture"	619	""	24/09/21	"Facture PRIME"	"PRIME"	"2021 M 1293"	"8485"	1559,739	
"pr_facture"	2575	""	24/09/21	"Facture PRIME"	"PRIME"	"2021 M 1295"	"8487"	2354,457	
"pr_facture"	2580	""	24/09/21	"Facture PRIME"	"PRIME"	"2021 M 1296"	"8488"	4824,766	
"pr_facture"	1883	""	24/09/21	"Facture PRIME"	"PRIME"	"2021 M 1299"	"8491"	690,332	
"pr_facture"	2570	""	25/09/21	"Facture PRIME"	"PRIME"	"2021 M 1300"	"8492"	630,932	
"pr_facture"	2377	""	25/09/21	"Facture PRIME"	"PRIME"	"2021 M 1301"	"8493"	791,37	
"pr_facture"	2578	""	04/10/21	"Facture PRIME"	"PRIME"	"2021 M 1440"	"8632"	655,042	
"pr_facture"	3008	""	05/10/21	"Facture PRIME"	"PRIME"	"2021 M 1449"	"8641"	985,205	
"pr_facture"	2082	""	05/10/21	"Facture PRIME"	"PRIME"	"2021 M 1450"	"8642"	166,569	
"pr_facture"	3009	""	05/10/21	"Facture PRIME"	"PRIME"	"2021 M 1453"	"8645"	1363,8	
"pr_facture"	786	""	06/10/21	"Facture PRIME"	"PRIME"	"2021 M 1454"	"8646"	14620,434	
"pr_facture"	786	""	06/10/21	"Facture PRIME"	"PRIME"	"2021 M 1455"	"8647"	14614,625	
"pr_facture"	2246	""	06/10/21	"Facture PRIME"	"PRIME"	"2021 M 1457"	"8649"	4798,792	
"pr_facture"	786	""	06/10/21	"Facture PRIME"	"PRIME"	"2021 M 1458"	"8650"	3086,86	
"pr_facture"	2376	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 219"	"9527"	4908,781	
"pr_facture"	2672	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 220"	"9528"	1014,422	
"pr_facture"	2718	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 221"	"9529"	478,993	
"pr_facture"	2723	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 222"	"9530"	4535,384	
"pr_facture"	2728	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 224"	"9532"	1730,441	
"pr_facture"	2734	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 225"	"9533"	807,629	
"pr_facture"	2735	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 226"	"9534"	1589,542	
"pr_facture"	2750	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 227"	"9535"	1258,544	
"pr_facture"	2936	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 228"	"9536"	825,684	
"pr_facture"	2948	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 229"	"9537"	1251,42	
"pr_facture"	2002	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 232"	"9540"	5785,94	
"pr_facture"	3138	""	27/01/22	"Facture PRIME"	"PRIME"	"2022 M 233"	"9541"	103	
"pr_facture"	1762	""	02/02/22	"Facture PRIME"	"PRIME"	"2022 M 268"	"9576"	1593,307	
"pr_facture"	1279	""	07/02/22	"Facture PRIME"	"PRIME"	"2022 M 304"	"9612"	2467	
